event_index,source_stamp_ns,cycle_status,solver_iterations,primal_residual,dual_residual,max_residual,max_regularization,regularization_count,nonsmooth_jacobian_columns,nonlinear_failure_stage,nonlinear_failure_reason,r1_nonlinear_failure_stage,r1_nonlinear_failure_reason,r2_nonlinear_failure_stage,r2_nonlinear_failure_reason,reason,state_age_s,control_time_age_s,control_time_mode,command_changes_used,command_fallback,current_progress_m,map_x_m,map_y_m,map_yaw_rad,path_curvature_per_m,curvature_source,u_mps,v_mps,r_radps,e_y_m,e_psi_rad,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,first_steering_rate_radps,first_target_speed_rate_mps2,published_steering_rad,published_target_speed_mps,abs_curvature_per_m,abs_steering_rad,abs_steering_rate_radps,abs_yaw_rate_radps,lateral_accel_proxy_mps2,nominal_vs_candidate_progress_error_max_m,nominal_vs_candidate_curvature_error_max_per_m,nominal_vs_candidate_left_bound_error_max_m,nominal_vs_candidate_right_bound_error_max_m,minimum_predicted_corridor_slack_m,lateral_accel_proxy_stage,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_nonlinear_objective,r2_nonlinear_objective,r1_min_corridor_slack,r2_min_corridor_slack,r1_solver_iterations,r2_solver_iterations,r1_solve_us,r2_solve_us,total_rti_us,selected_candidate,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,factorization_time_ns,operating_mode,operating_mode_source,steering_reversal
53,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
71,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
88,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
107,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
126,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
146,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
139810,1789729791032456448,accepted_optimal,35,0.00953745842,0.00236654282,0.00953745842,0,0,27,,,,,,,,0.001697451,0.001697451,ct2,0,False,573.897738,-4.38090695,-0.446588181,-2.85550142,-1.5491406789798352,first_horizon_reference,1.91219878,0.00067448488,-1.84313488,0.0262105893,-0.078876622,1.96986842,-0.333209932,-0.320988119,0.0,-0.326776087,3.0,-0.341379344,2.04486847,1.5491406789798352,0.333209932,0.326776087,1.84313488,3.5244402689114462,,,,,,,,,,,,,,,,,,,,,1830.05,,,,,,,,,powered_acceleration_command,candidate_action,False
139833,1789729791057723392,accepted_optimal,27,0.00590848923,0.00943279266,0.00943279266,0,0,27,,,,,,,,0.001623241,0.001623241,ct2,0,False,573.944564,-4.42449428,-0.47429178,-2.90216103,-0.7735214405739308,first_horizon_reference,1.89905357,0.00052948884,-1.87206221,0.0385166593,-0.0289439633,1.96306121,-0.331986219,0.0526041016,-0.292623371,-0.726197898,2.96777868,-0.350141168,2.03725576,0.7735214405739308,0.331986219,0.726197898,1.87206221,3.5551464231625896,,,,,,,,,,,,,,,,,,,,,1318.939,,,,,,,,,powered_acceleration_command,candidate_action,True
139856,1789729791082948352,accepted_optimal,46,0.00988483429,0.00236654282,0.00988483429,0,0,27,,,,,,,,0.002175699,0.002175699,ct2,0,False,573.99277,-4.47272354,-0.479635804,-2.94863489,-0.36916511684593745,first_horizon_reference,1.89907241,0.00053547282,-1.86450136,0.0312219746,-0.044009544,1.92372477,-0.344977885,-0.515832603,-1.56184876,-0.636929214,3.0,-0.360901117,1.99872482,0.36916511684593745,0.344977885,0.636929214,1.86450136,3.5408230911834777,,,,,,,,,,,,,,,,,,,,,2207.87,,,,,,,,,powered_acceleration_command,candidate_action,False
139879,1789729791107842816,accepted_optimal,34,0.00956678391,0.00237989426,0.00956678391,0,0,28,,,,,,,,0.002132288,0.002132288,ct2,0,False,574.039969,-4.51896988,-0.490311323,-2.99621751,-0.6151401965165038,first_horizon_reference,1.91739261,0.000769196893,-1.90772259,0.0313118063,-0.0741342455,1.93441629,-0.349904478,-0.191092432,0.414702326,-0.436612189,3.0,-0.360819787,2.00941634,0.6151401965165038,0.349904478,0.436612189,1.90772259,3.65785319599606,,,,,,,,,,,,,,,,,,,,,2253.275,,,,,,,,,powered_acceleration_command,candidate_action,False
139902,1789729791133729280,accepted_optimal,35,0.00927090645,0.00231313705,0.00927090645,0,0,28,,,,,,,,0.00187256,0.00187256,ct2,0,False,574.087073,-4.56794546,-0.490603175,-3.04350527,-1.0494046228449043,first_horizon_reference,1.89378083,0.000481010095,-1.90135968,0.0217458475,-0.0873125196,1.92271662,-0.354694843,-0.192809358,-0.470905006,-0.540818274,3.0,-0.368215293,1.99771667,1.0494046228449043,0.354694843,0.540818274,1.90135968,3.600758512918935,,,,,,,,,,,,,,,,,,,,,2539.845,,,,,,,,,powered_acceleration_command,candidate_action,False
139925,1789729791158417152,accepted_optimal,39,0.00946569443,0.00227975845,0.00946569443,0,0,28,,,,,,,,0.001693764,0.001693764,ct2,0,False,574.131871,-4.61482033,-0.488500085,-3.0921755,-1.455745412440803,first_horizon_reference,1.89531624,0.00050919241,-1.9532268,0.0115138507,-0.107243367,1.94332433,-0.354600579,0.00367578794,0.803583264,-0.438563913,3.0,-0.365564674,2.01832438,1.455745412440803,0.354600579,0.438563913,1.9532268,3.701982474443232,,,,,,,,,,,,,,,,,,,,,2202.319,,,,,,,,,powered_acceleration_command,candidate_action,False
139948,1789729791182726400,accepted_optimal,39,0.00994372368,0.0023932457,0.00994372368,0,0,28,,,,,,,,0.001958972,0.001958972,ct2,0,False,574.17803,-4.66221014,-0.48427107,-3.14140611,-1.5937037560929446,first_horizon_reference,1.90640712,0.000649224559,-1.97426069,0.00115433859,-0.114667654,1.96986842,-0.350781083,0.155827224,1.08294213,-0.3453179,3.0,-0.359414041,2.04486847,1.5937037560929446,0.350781083,0.3453179,1.97426069,3.7637446361521123,,,,,,,,,,,,,,,,,,,,,2257.724,,,,,,,,,powered_acceleration_command,candidate_action,True
139971,1789729791208372992,accepted_optimal,29,0.00912857056,0.00220632553,0.00912857056,0,0,28,,,,,,,,0.002000139,0.002000139,ct2,0,False,574.22559,-4.70884316,-0.492997487,3.09215021,-1.658310607262036,first_horizon_reference,1.88213539,0.000344399508,-1.98603809,0.00696353521,-0.0541584231,1.96986842,-0.346123815,0.18968682,0.0,-0.70805788,3.0,-0.363825262,2.04486847,1.658310607262036,0.346123815,0.70805788,1.98603809,3.7379925750770053,,,,,,,,,,,,,,,,,,,,,1548.56,,,,,,,,,powered_acceleration_command,candidate_action,True
139994,1789729791232754944,accepted_optimal,41,0.00974965096,0.00235319138,0.00974965096,0,0,28,,,,,,,,0.00194218,0.00194218,ct2,0,False,574.268545,-4.75339101,-0.493563027,3.04229964,-1.569139940712069,first_horizon_reference,1.89433682,0.000500363356,-1.98804271,0.00796043593,-0.0408834256,1.96986842,-0.347433627,-0.0509651378,0.0,-0.735274255,3.0,-0.36581549,2.04486847,1.569139940712069,0.347433627,0.735274255,1.98804271,3.7660225052855822,,,,,,,,,,,,,,,,,,,,,2138.68,,,,,,,,,powered_acceleration_command,candidate_action,False
140017,1789729791257881600,accepted_optimal,44,0.00934004784,0.00223302841,0.00934004784,0,0,28,,,,,,,,0.002035005,0.002035005,ct2,0,False,574.317749,-4.80079189,-0.479045135,2.99300391,-1.5126298101127134,first_horizon_reference,1.90398645,0.000620106584,-1.97874022,-0.00250873412,-0.0409828275,1.96986842,-0.347077429,0.0146444803,0.0,-0.434525728,3.0,-0.357940584,2.04486847,1.5126298101127134,0.347077429,0.434525728,1.97874022,3.767494566950019,,,,,,,,,,,,,,,,,,,,,2035.205,,,,,,,,,powered_acceleration_command,candidate_action,False
140040,1789729791283620096,accepted_optimal,31,0.009578228,0.0023765564,0.009578228,0,0,28,,,,,,,,0.001982176,0.001982176,ct2,0,False,574.365355,-4.8469639,-0.464018029,2.94401611,-1.4013141240919293,first_horizon_reference,1.88355649,0.000347526598,-1.95813334,-0.00989986863,0.0225806832,2.01410317,-0.338208526,0.35166046,1.75395012,-0.592152715,3.0,-0.353012353,2.08910322,1.4013141240919293,0.338208526,0.592152715,1.95813334,3.6882547608423764,,,,,,,,,,,,,,,,,,,,,1807.608,,,,,,,,,powered_acceleration_command,candidate_action,True
140063,1789729791308427008,accepted_optimal,46,0.00968933105,0.00231981277,0.00968933105,0,0,28,,,,,,,,0.001791147,0.001791147,ct2,0,False,574.413212,-4.89112164,-0.447126929,2.89464906,-1.3279822892791975,first_horizon_reference,1.91002095,0.000687525433,-1.97012913,-0.0160981305,0.0184780192,2.00393701,-0.330972344,0.281840116,-0.395959318,-0.387189329,3.0,-0.340652078,2.07893705,1.3279822892791975,0.330972344,0.387189329,1.97012913,3.7629879125052734,,,,,,,,,,,,,,,,,,,,,2423.495,,,,,,,,,powered_acceleration_command,candidate_action,True
140086,1789729791333156352,accepted_optimal,41,0.00965595245,0.00232315063,0.00965595245,0,0,28,,,,,,,,0.001751712,0.001751712,ct2,0,False,574.459317,-4.93672934,-0.438882574,2.84539688,-1.1681569797058617,first_horizon_reference,1.90883994,0.000672865892,-1.96863985,-0.010538795,0.015894141,2.00315237,-0.321747988,0.37468189,-0.0318709239,-0.258363485,3.0,-0.328207076,2.07815242,1.1681569797058617,0.321747988,0.258363485,1.96863985,3.757818373155609,,,,,,,,,,,,,,,,,,,,,2789.173,,,,,,,,,powered_acceleration_command,candidate_action,True
140109,1789729791357641216,accepted_optimal,39,0.00933480263,0.00225305557,0.00933480263,0,0,28,,,,,,,,0.001808309,0.001808309,ct2,0,False,574.507879,-4.98170245,-0.42434535,2.79702075,-0.9946113271325657,first_horizon_reference,1.9249258,0.000856828818,-1.93987536,-0.00812493358,0.0581642389,2.03175664,-0.316797942,0.200483292,1.15850997,-0.539461792,3.0,-0.330284476,2.10675669,0.9946113271325657,0.316797942,0.539461792,1.93987536,3.7341161292482883,,,,,,,,,,,,,,,,,,,,,2263.986,,,,,,,,,powered_acceleration_command,candidate_action,True
140132,1789729791383266048,accepted_optimal,44,0.00947904587,0.00227308273,0.00947904587,0,0,28,,,,,,,,0.002107141,0.002107141,ct2,0,False,574.556439,-5.02767473,-0.409637739,2.74917576,-0.9786496420859094,first_horizon_reference,1.92453039,0.000828692224,-1.90338635,-0.0028414859,0.0441719554,2.05478549,-0.312167376,0.188766465,0.938778341,-0.395951986,3.0,-0.322066188,2.12978554,0.9786496420859094,0.312167376,0.395951986,1.90338635,3.663124874486176,,,,,,,,,,,,,,,,,,,,,2011.41,,,,,,,,,powered_acceleration_command,candidate_action,True
140155,1789729791408805888,accepted_optimal,40,0.00974845886,0.00233316422,0.00974845886,0,0,28,,,,,,,,0.002696368,0.002696368,ct2,0,False,574.604237,-5.07034129,-0.390022547,2.70256785,-1.1206186420686062,first_horizon_reference,1.93392277,0.000895764446,-1.85615778,-0.00115954143,0.0485973097,2.12191558,-0.307532996,0.178598866,2.58704662,-0.424412727,3.0,-0.318143308,2.19691563,1.1206186420686062,0.307532996,0.424412727,1.85615778,3.5896657954546503,,,,,,,,,,,,,,,,,,,,,2243.076,,,,,,,,,powered_acceleration_command,candidate_action,True
140178,1789729791433829888,accepted_optimal,41,0.00996637344,0.00237321854,0.00996637344,0,0,28,,,,,,,,0.002125345,0.002125345,ct2,0,False,574.651461,-5.11041016,-0.362770636,2.65648508,-1.2788975894200425,first_horizon_reference,1.94522858,0.0010170741,-1.84857881,-0.00514758332,0.0571162067,2.20016623,-0.301985443,0.212584227,2.99859285,-0.404241174,3.0,-0.31209147,2.27516627,1.2788975894200425,0.301985443,0.404241174,1.84857881,3.59590833359439,,,,,,,,,,,,,,,,,,,,,1637.228,,,,,,,,,powered_acceleration_command,candidate_action,True
140201,1789729791458326528,accepted_optimal,43,0.00979852676,0.00235319138,0.00979852676,0,0,28,,,,,,,,0.001970834,0.001970834,ct2,0,False,574.698961,-5.15281186,-0.340324423,2.61068582,-1.288676604284905,first_horizon_reference,1.95422578,0.00111302,-1.83315063,-0.00130446162,0.0501329005,2.22616816,-0.290233493,0.480048507,1.0621376,-0.191393465,3.0,-0.295018315,2.3011682,1.288676604284905,0.290233493,0.191393465,1.83315063,3.5823902197692417,,,,,,,,,,,,,,,,,,,,,2122.45,,,,,,,,,powered_acceleration_command,candidate_action,True
140224,1789729791483305984,accepted_optimal,43,0.00970053673,0.00231981277,0.00970053673,0,0,28,,,,,,,,0.001898258,0.001898258,ct2,0,False,574.749519,-5.19449082,-0.310599153,2.5648516,-1.274236626442495,first_horizon_reference,1.99381816,0.00158381392,-1.83670354,-0.000676005962,0.0944854915,2.22616816,-0.283070266,0.294342279,0.0,-0.396594048,3.0,-0.292985111,2.3011682,1.274236626442495,0.283070266,0.396594048,1.83670354,3.6620528725882866,,,,,,,,,,,,,,,,,,,,,1939.606,,,,,,,,,powered_acceleration_command,candidate_action,True
140247,1789729791509031424,accepted_optimal,46,0.00997829437,0.0023932457,0.00997829437,0,0,28,,,,,,,,0.002510859,0.002510859,ct2,0,False,574.805313,-5.23447925,-0.274947512,2.51894884,-0.7619521349965456,first_horizon_reference,2.0340817,0.00206063804,-1.84490049,-0.00222070725,0.105650954,2.22616816,-0.271961123,0.446014643,0.0,-0.174408615,3.0,-0.276321352,2.3011682,0.7619521349965456,0.271961123,0.174408615,1.84490049,3.752678325030033,,,,,,,,,,,,,,,,,,,,,1882.698,,,,,,,,,powered_acceleration_command,candidate_action,True
140270,1789729791533384960,accepted_optimal,44,0.00973749161,0.00232648849,0.00973749161,0,0,28,,,,,,,,0.00184648,0.00184648,ct2,0,False,574.855366,-5.27405405,-0.241692081,2.47372832,-0.4131749563369384,first_horizon_reference,2.06938648,0.00242879591,-1.80554354,0.00101778447,0.114419237,2.26016331,-0.257179677,0.561435521,1.29121923,-0.0772743523,3.0,-0.259111524,2.33516335,0.4131749563369384,0.257179677,0.0772743523,1.80554354,3.736367390727339,,,,,,,,,,,,,,,,,,,,,2877.439,,,,,,,,,powered_acceleration_command,candidate_action,True
140293,1789729791559130880,accepted_optimal,44,0.00999259949,0.00237321854,0.00999259949,0,0,28,,,,,,,,0.002114324,0.002114324,ct2,0,False,574.910345,-5.3186536,-0.209539397,2.42917054,-0.6074833257758194,first_horizon_reference,2.10963798,0.00284674764,-1.78602207,0.0108117135,0.103641056,2.33128047,-0.249045193,0.343185008,3.00035548,-0.122203827,3.0,-0.252100289,2.40628052,0.6074833257758194,0.249045193,0.122203827,1.78602207,3.7678599919902185,,,,,,,,,,,,,,,,,,,,,2167.805,,,,,,,,,powered_acceleration_command,candidate_action,True
140316,1789729791583793664,accepted_optimal,43,0.00973463058,0.00231647491,0.00973463058,0,0,28,,,,,,,,0.001941299,0.001941299,ct2,0,False,574.961991,-5.35641725,-0.17305066,2.38566832,-0.6564286507328498,first_horizon_reference,2.14442825,0.00313374028,-1.73173702,0.013826564,0.0860348046,2.40934968,-0.240980893,0.309843481,2.99954581,-0.133609459,3.0,-0.244321123,2.48434973,0.6564286507328498,0.240980893,0.133609459,1.73173702,3.7135857872588147,,,,,,,,,,,,,,,,,,,,,2681,,,,,,,,,powered_acceleration_command,candidate_action,True
140339,1789729791608533760,accepted_optimal,44,0.00993156433,0.00236320496,0.00993156433,0,0,28,,,,,,,,0.001991253,0.001991253,ct2,0,False,575.017322,-5.39109516,-0.129587014,2.3439428,-0.5468239002263768,first_horizon_reference,2.16300106,0.00319355307,-1.66378331,0.0117547698,0.0740325078,2.48273635,-0.232536301,0.34514752,2.99946117,-0.033855103,3.0,-0.233382672,2.5577364,0.5468239002263768,0.232536301,0.033855103,1.66378331,3.5987650631403083,,,,,,,,,,,,,,,,,,,,,2464.452,,,,,,,,,powered_acceleration_command,candidate_action,False
140362,1789729791633434624,accepted_optimal,44,0.0094833374,0.00226306915,0.0094833374,0,0,28,,,,,,,,0.002055633,0.002055633,ct2,0,False,575.072907,-5.42873806,-0.0884148221,2.30305497,-0.5628975385359544,first_horizon_reference,2.20397735,0.0035777099,-1.64508009,0.0153983468,0.0723728687,2.55712485,-0.218388006,0.570621789,3.00019884,0.021436438,3.0,-0.217852101,2.6321249,0.5628975385359544,0.218388006,0.021436438,1.64508009,3.6257192572959616,,,,,,,,,,,,,,,,,,,,,3072.585,,,,,,,,,powered_acceleration_command,candidate_action,False
140385,1789729791658514432,accepted_optimal,43,0.00964832306,0.00230312347,0.00964832306,0,0,28,,,,,,,,0.001886045,0.001886045,ct2,0,False,575.124536,-5.47452645,-0.0566687641,2.2622878,-0.5820602780800184,first_horizon_reference,2.23028779,0.00380779593,-1.6275326,0.0327824503,0.0578810908,2.63202143,-0.206905171,0.459959835,3.00007939,-0.075495474,3.0,-0.208792552,2.70702147,0.5820602780800184,0.206905171,0.075495474,1.6275326,3.6298660856069547,,,,,,,,,,,,,,,,,,,,,2894.971,,,,,,,,,powered_acceleration_command,candidate_action,True
140408,1789729791684337664,accepted_optimal,45,0.00967335701,0.00229644775,0.00967335701,0,0,28,,,,,,,,0.001846951,0.001846951,ct2,0,False,575.183019,-5.50929873,-0.00870537373,2.22227159,-0.5516025404391703,first_horizon_reference,2.2988863,0.00446984917,-1.61304641,0.0335608236,0.0532496497,2.70678258,-0.206794575,0.00443788525,2.99992919,-0.114335679,3.0,-0.20965296,2.78178263,0.5516025404391703,0.206794575,0.114335679,1.61304641,3.708210293213183,,,,,,,,,,,,,,,,,,,,,2452.459,,,,,,,,,powered_acceleration_command,candidate_action,False
140431,1789729791708992512,accepted_optimal,44,0.00959825516,0.00227975845,0.00959825516,0,0,30,,,,,,,,0.001924919,0.001924919,ct2,0,False,575.242376,-5.53925313,0.0435277523,2.1832981,-0.5348966994974442,first_horizon_reference,2.36985135,0.00500813639,-1.55633664,0.0299816895,0.0487761199,2.78411746,-0.191526264,0.592420638,3.00064492,0.147332728,3.0,-0.18784295,2.85911751,0.5348966994974442,0.191526264,0.147332728,1.55633664,3.688286487358464,,,,,,,,,,,,,,,,,,,,,2229.831,,,,,,,,,powered_acceleration_command,candidate_action,False
140454,1789729791734433280,accepted_optimal,45,0.00932359695,0.00221300125,0.00932359695,0,0,28,,,,,,,,0.002403818,0.002403818,ct2,0,False,575.30642,-5.57193653,0.0985589267,2.1456491,-0.5117612481574512,first_horizon_reference,2.4304986,0.00543902861,-1.51339459,0.02939732,0.0522054955,2.85825181,-0.176152691,0.621862292,2.99874067,0.130917892,3.0,-0.172879741,2.93325186,0.5117612481574512,0.176152691,0.130917892,1.51339459,3.6783034322425743,,,,,,,,,,,,,,,,,,,,,1861.479,,,,,,,,,powered_acceleration_command,candidate_action,False
140477,1789729791760791808,accepted_optimal,44,0.00964665413,0.00228643417,0.00964665413,0,0,28,,,,,,,,0.002330882,0.002330882,ct2,0,False,575.371071,-5.60446227,0.155465964,2.10705674,-0.47295630678366574,first_horizon_reference,2.47200394,0.00598673057,-1.5503391,0.0298283324,0.0425077192,2.93602133,-0.159939528,0.625590086,3.00076175,0.272959441,3.0,-0.153115541,3.01102138,0.47295630678366574,0.159939528,0.272959441,1.5503391,3.832444363536054,,,,,,,,,,,,,,,,,,,,,2415.069,,,,,,,,,powered_acceleration_command,candidate_action,False
140500,1789729791784399616,accepted_optimal,44,0.00968670845,0.00230979919,0.00968670845,0,0,30,,,,,,,,0.00210675,0.00210675,ct2,0,False,575.435764,-5.63016877,0.216100435,2.06995011,-0.4243199946321578,first_horizon_reference,2.59705234,0.00688717049,-1.4762224,0.0246360097,0.0328318477,3.01480293,-0.140755087,0.729872823,2.99724936,0.404438466,3.0,-0.130644128,3.08980298,0.4243199946321578,0.140755087,0.404438466,1.4762224,3.8338268382804155,,,,,,,,,,,,,,,,,,,,,2649.931,,,,,,,,,powered_acceleration_command,candidate_action,False
140523,1789729791809692928,accepted_optimal,43,0.00997972488,0.00237321854,0.00997972488,0,0,30,,,,,,,,0.002567606,0.002567606,ct2,0,False,575.505526,-5.66410706,0.276654315,2.03483251,-0.36362125672043183,first_horizon_reference,2.65425277,0.00698802434,-1.3899368,0.0290013067,0.02938715,3.08502936,-0.124304779,0.703358352,3.00263977,0.365367383,3.0,-0.115170598,3.16002941,0.36362125672043183,0.124304779,0.365367383,1.3899368,3.689243601524936,,,,,,,,,,,,,,,,,,,,,2033.072,,,,,,,,,powered_acceleration_command,candidate_action,False
140546,1789729791834782208,accepted_optimal,43,0.00970745087,0.00229978561,0.00970745087,0,0,28,,,,,,,,0.0020855,0.0020855,ct2,0,False,575.575892,-5.69742938,0.340795503,1.998104,-0.2964166082055156,first_horizon_reference,2.8179884,0.00768065779,-1.26438498,0.0333739221,0.0208050404,3.16213942,-0.111803487,0.48641479,3.00028753,0.292492539,3.0,-0.104491174,3.23713946,0.2964166082055156,0.111803487,0.292492539,1.26438498,3.563022206774232,,,,,,,,,,,,,,,,,,,,,2320.231,,,,,,,,,powered_acceleration_command,candidate_action,False
140569,1789729791858715648,accepted_optimal,41,0.0099093914,0.0023598671,0.0099093914,0,0,28,,,,,,,,0.001870996,0.001870996,ct2,0,False,575.647268,-5.72834427,0.406892259,1.9687503,-0.241526331746224,first_horizon_reference,2.8683722,0.00733307004,-1.14915657,0.0366596468,0.0206867624,3.2360301,-0.10935504,0.0993522555,2.99831128,0.16154018,3.0,-0.105316535,3.31103015,0.241526331746224,0.10935504,0.16154018,1.14915657,3.2962087588353537,,,,,,,,,,,,,,,,,,,,,2128.421,,,,,,,,,powered_acceleration_command,candidate_action,False
140592,1789729791886915072,accepted_optimal,41,0.0097990036,0.00232315063,0.0097990036,0,0,28,,,,,,,,0.002516159,0.002516159,ct2,0,False,575.724725,-5.75357491,0.478931171,1.94510631,-0.20743017029711927,first_horizon_reference,2.82528281,0.0064888373,-1.06488299,0.0341365337,0.012970672,3.30737066,-0.0990700498,0.432851702,3.00242233,0.329840481,3.0,-0.0908240378,3.38237071,0.20743017029711927,0.0990700498,0.329840481,1.06488299,3.0085956063084023,,,,,,,,,,,,,,,,,,,,,1948.363,,,,,,,,,powered_acceleration_command,candidate_action,False
140615,1789729791909300992,accepted_optimal,37,0.00988388062,0.00235319138,0.00988388062,0,0,28,,,,,,,,0.001986674,0.001986674,ct2,0,False,575.787245,-5.77597341,0.539258421,1.92015904,-0.19525588514446507,first_horizon_reference,2.93800831,0.00674294075,-0.98775214,0.0342601612,0.00555690844,3.39383817,-0.0807185993,0.636612415,2.99956059,0.311493784,3.0,-0.0729312524,3.46883821,0.19525588514446507,0.0807185993,0.311493784,0.98775214,2.9020239955402833,,,,,,,,,,,,,,,,,,,,,1634.582,,,,,,,,,powered_acceleration_command,candidate_action,False
140638,1789729791934190336,accepted_optimal,39,0.00982928276,0.00232982635,0.00982928276,0,0,28,,,,,,,,0.001895533,0.001895533,ct2,0,False,575.867969,-5.80165094,0.616456589,1.89555958,-0.18333023007943305,first_horizon_reference,3.02465963,0.00730401278,-0.98995477,0.0328891054,-0.00322401756,3.45946336,-0.0787090063,0.0919000357,3.00108409,0.258308321,3.0,-0.0722512975,3.53446341,0.18333023007943305,0.0787090063,0.258308321,0.98995477,2.994276228344935,,,,,,,,,,,,,,,,,,,,,1603.083,,,,,,,,,powered_acceleration_command,candidate_action,False
140661,1789729791960338432,accepted_optimal,37,0.00961732864,0.00228309631,0.00961732864,0,0,28,,,,,,,,0.002465023,0.002465023,ct2,0,False,575.947967,-5.82755953,0.690951941,1.87240568,-0.17090200583117426,first_horizon_reference,2.99344134,0.00653925119,-0.910007298,0.033840932,-0.0115366662,3.53362155,-0.0628482103,0.641384184,2.99883366,0.366261154,3.0,-0.0536916815,3.6086216,0.17090200583117426,0.0628482103,0.366261154,0.910007298,2.724053465534899,,,,,,,,,,,,,,,,,,,,,1648.869,,,,,,,,,powered_acceleration_command,candidate_action,False
140684,1789729791984739328,accepted_optimal,31,0.00976467133,0.00232315063,0.00976467133,0,0,28,,,,,,,,0.00204826,0.00204826,ct2,0,False,576.020505,-5.85160024,0.760989185,1.85264182,-0.16156372836416422,first_horizon_reference,3.07337904,0.00584989181,-0.761371613,0.0354910828,-0.0189491156,3.61393356,-0.0556195565,0.269932121,2.99900818,0.169215992,3.0,-0.0513891578,3.68893361,0.16156372836416422,0.0556195565,0.169215992,0.761371613,2.3399835570451915,,,,,,,,,,,,,,,,,,,,,1412.946,,,,,,,,,powered_acceleration_command,candidate_action,False
140707,1789729792011425536,accepted_optimal,30,0.00952386856,0.00227308273,0.00952386856,0,0,28,,,,,,,,0.002343134,0.002343134,ct2,0,False,576.114712,-5.87563566,0.851115878,1.83148843,-0.15101180231038402,first_horizon_reference,3.31207871,0.00668666046,-0.726576567,0.0323588736,-0.0258411001,3.68589211,-0.0553414784,0.0115982424,3.00128961,0.186538905,3.0,-0.0506780073,3.76089215,0.15101180231038402,0.0553414784,0.186538905,0.726576567,2.4064787787455884,,,,,,,,,,,,,,,,,,,,,1748.546,,,,,,,,,powered_acceleration_command,candidate_action,False
140730,1789729792034374912,accepted_optimal,25,0.00959444046,0.00233316422,0.00959444046,0,0,28,,,,,,,,0.001786397,0.001786397,ct2,0,False,576.189718,-5.89414159,0.926099663,1.81741123,-0.14401633423836502,first_horizon_reference,3.34827232,0.00585886324,-0.622163057,0.0294601396,-0.026423797,3.76689744,-0.0489858836,0.235396504,3.00024986,0.184690639,3.0,-0.0443686172,3.84189749,0.14401633423836502,0.0489858836,0.184690639,0.622163057,2.083171342279682,,,,,,,,,,,,,,,,,,,,,1288.151,,,,,,,,,powered_acceleration_command,candidate_action,False
140753,1789729792060065792,accepted_optimal,24,0.00931382179,0.00224971771,0.00931382179,0,0,28,,,,,,,,0.002005249,0.002005249,ct2,0,False,576.279838,-5.91310834,1.0136601,1.80155624,-0.13661051047625472,first_horizon_reference,3.45254207,0.00567216659,-0.562266469,0.024581857,-0.0318362899,3.83409786,-0.0414640233,0.335835725,3.00036192,0.225954473,3.0,-0.0358151607,3.90909791,0.13661051047625472,0.0414640233,0.225954473,0.562266469,1.9412486387728507,,,,,,,,,,,,,,,,,,,,,1989.359,,,,,,,,,powered_acceleration_command,candidate_action,False
140776,1789729792085155072,accepted_optimal,11,0.00815439224,0.00764703751,0.00815439224,0,0,28,,,,,,,,0.00187806,0.00187806,ct2,0,False,576.370356,-5.93477742,1.1021078,1.78713593,-0.13026416774498367,first_horizon_reference,3.59569955,0.00615136605,-0.558375657,0.0233050752,-0.0307992175,3.91175294,-0.0360977724,0.20727171,2.99943137,0.141853198,3.0,-0.0325514413,3.98675299,0.13026416774498367,0.0360977724,0.141853198,0.558375657,2.0077510986058544,,,,,,,,,,,,,,,,,,,,,815.633,,,,,,,,,powered_acceleration_command,candidate_action,False
